"FullName","Name","Mode","LastWriteTime"
"C:\dev\Money\docs\moneyapp1\package.json","package.json","-a----","9/06/2026 7:04:29 PM"
"C:\dev\Money\docs\moneyapp1\README.md","README.md","-a----","9/06/2026 7:07:46 PM"
"C:\dev\Money\docs\moneyapp1\tsconfig.app.json","tsconfig.app.json","-a----","9/06/2026 6:57:05 PM"
"C:\dev\Money\docs\moneyapp1\tsconfig.json","tsconfig.json","-a----","9/06/2026 6:57:05 PM"
"C:\dev\Money\docs\moneyapp1\tsconfig.node.json","tsconfig.node.json","-a----","9/06/2026 6:57:05 PM"
"C:\dev\Money\docs\moneyapp1\vite.config.ts","vite.config.ts","-a----","9/06/2026 6:57:05 PM"
"C:\dev\Money\moneyapp2\.git",".git","d--h--","9/06/2026 9:01:34 PM"
"C:\dev\Money\moneyapp2\.next",".next","d-----","9/06/2026 9:00:32 PM"
"C:\dev\Money\moneyapp2\.vercel",".vercel","d-----","9/06/2026 8:23:47 PM"
"C:\dev\Money\moneyapp2\app","app","d-----","9/06/2026 7:50:54 PM"
"C:\dev\Money\moneyapp2\components","components","d-----","9/06/2026 6:57:50 PM"
"C:\dev\Money\moneyapp2\lib","lib","d-----","9/06/2026 6:57:54 PM"
"C:\dev\Money\moneyapp2\node_modules","node_modules","d-----","9/06/2026 7:13:26 PM"
"C:\dev\Money\moneyapp2\styles","styles","d-----","9/06/2026 6:57:24 PM"
"C:\dev\Money\moneyapp2\.eslintrc.json",".eslintrc.json","-a----","9/06/2026 8:19:22 PM"
"C:\dev\Money\moneyapp2\.gitignore",".gitignore","-a----","9/06/2026 8:23:47 PM"
"C:\dev\Money\moneyapp2\next-env.d.ts","next-env.d.ts","-a----","9/06/2026 7:03:57 PM"
"C:\dev\Money\moneyapp2\next.config.mjs","next.config.mjs","-a----","9/06/2026 6:57:11 PM"
"C:\dev\Money\moneyapp2\package-lock.json","package-lock.json","-a----","9/06/2026 7:01:36 PM"
"C:\dev\Money\moneyapp2\package.json","package.json","-a----","9/06/2026 6:57:11 PM"
"C:\dev\Money\moneyapp2\postcss.config.js","postcss.config.js","-a----","9/06/2026 6:57:11 PM"
"C:\dev\Money\moneyapp2\README.md","README.md","-a----","9/06/2026 7:08:31 PM"
"C:\dev\Money\moneyapp2\tailwind.config.ts","tailwind.config.ts","-a----","9/06/2026 7:08:31 PM"
"C:\dev\Money\moneyapp2\tsconfig.json","tsconfig.json","-a----","9/06/2026 7:03:57 PM"
"C:\dev\Money\moneyapp2\vercel.json","vercel.json","-a----","9/06/2026 7:14:16 PM"
"C:\dev\Money\moneyapp2\.git\hooks","hooks","d-----","9/06/2026 7:01:38 PM"
"C:\dev\Money\moneyapp2\.git\info","info","d-----","9/06/2026 7:01:38 PM"
"C:\dev\Money\moneyapp2\.git\logs","logs","d-----","9/06/2026 7:01:39 PM"
"C:\dev\Money\moneyapp2\.git\objects","objects","d-----","9/06/2026 8:25:08 PM"
"C:\dev\Money\moneyapp2\.git\refs","refs","d-----","9/06/2026 8:25:52 PM"
"C:\dev\Money\moneyapp2\.git\COMMIT_EDITMSG","COMMIT_EDITMSG","-a----","9/06/2026 8:25:08 PM"
"C:\dev\Money\moneyapp2\.git\config","config","-a----","9/06/2026 8:25:52 PM"
"C:\dev\Money\moneyapp2\.git\description","description","-a----","9/06/2026 7:01:38 PM"
"C:\dev\Money\moneyapp2\.git\FETCH_HEAD","FETCH_HEAD","-a----","9/06/2026 8:11:24 PM"
"C:\dev\Money\moneyapp2\.git\HEAD","HEAD","-a----","9/06/2026 7:01:39 PM"
"C:\dev\Money\moneyapp2\.git\index","index","-a----","9/06/2026 8:25:08 PM"
"C:\dev\Money\moneyapp2\.vercel\project.json","project.json","-a----","9/06/2026 8:23:47 PM"
"C:\dev\Money\moneyapp2\.vercel\README.txt","README.txt","-a----","9/06/2026 8:23:47 PM"
"C:\dev\Money\moneyapp2\app\api","api","d-----","9/06/2026 6:58:12 PM"
"C:\dev\Money\moneyapp2\app\coach","coach","d-----","9/06/2026 6:58:19 PM"
"C:\dev\Money\moneyapp2\app\curriculum","curriculum","d-----","9/06/2026 7:50:54 PM"
"C:\dev\Money\moneyapp2\app\learning","learning","d-----","9/06/2026 6:57:58 PM"
"C:\dev\Money\moneyapp2\app\passive-reality","passive-reality","d-----","9/06/2026 6:58:35 PM"
"C:\dev\Money\moneyapp2\app\progress","progress","d-----","9/06/2026 6:58:46 PM"
"C:\dev\Money\moneyapp2\app\quizzes","quizzes","d-----","9/06/2026 6:58:06 PM"
"C:\dev\Money\moneyapp2\app\resources","resources","d-----","9/06/2026 6:58:02 PM"
"C:\dev\Money\moneyapp2\app\tools","tools","d-----","9/06/2026 6:58:29 PM"
"C:\dev\Money\moneyapp2\app\youtube","youtube","d-----","9/06/2026 6:58:40 PM"
"C:\dev\Money\moneyapp2\app\layout.tsx","layout.tsx","-a----","9/06/2026 7:08:31 PM"
"C:\dev\Money\moneyapp2\app\not-found.tsx","not-found.tsx","-a----","9/06/2026 7:08:31 PM"
"C:\dev\Money\moneyapp2\app\page.tsx","page.tsx","-a----","9/06/2026 8:20:06 PM"
"C:\dev\Money\moneyapp2\components\Footer.tsx","Footer.tsx","-a----","9/06/2026 7:08:31 PM"
"C:\dev\Money\moneyapp2\components\HomeSection.tsx","HomeSection.tsx","-a----","9/06/2026 7:08:31 PM"
"C:\dev\Money\moneyapp2\components\NavBar.tsx","NavBar.tsx","-a----","9/06/2026 7:50:11 PM"
"C:\dev\Money\moneyapp2\components\QuizCard.tsx","QuizCard.tsx","-a----","9/06/2026 7:08:31 PM"
"C:\dev\Money\moneyapp2\lib\content.ts","content.ts","-a----","9/06/2026 7:50:44 PM"
"C:\dev\Money\moneyapp2\lib\useLocalStorage.ts","useLocalStorage.ts","-a----","9/06/2026 7:08:31 PM"
"C:\dev\Money\moneyapp2\styles\globals.css","globals.css","-a----","9/06/2026 7:08:31 PM"
"C:\dev\Research\# Research Prompt- Evidence-Based Design for Sylvie and Elias Educational Apps.docx","# Research Prompt- Evidence-Based Design for Sylvie and Elias Educational Apps.docx","-a----","4/06/2026 9:01:01 PM"
"C:\dev\Research\chatGPT deep research content","chatGPT deep research content","-a----","4/06/2026 9:01:00 PM"
"C:\dev\Research\Evidence-Based App Design for Early Childhood- Sylvie (4y, born Feb 2022) and Elias (2y, born May 2024).docx","Evidence-Based App Design for Early Childhood- Sylvie (4y, born Feb 2022) and Elias (2y, born May 2024).docx","-a----","4/06/2026 9:01:01 PM"
"C:\dev\Sleepy\Sleepy","Sleepy","d-----","9/06/2026 8:14:27 PM"
"C:\dev\Sleepy\Sleepy\.git",".git","da-h--","9/06/2026 8:24:55 PM"
"C:\dev\Sleepy\Sleepy\docs","docs","d-----","4/06/2026 11:12:46 PM"
"C:\dev\Sleepy\Sleepy\scripts","scripts","d-----","9/06/2026 8:14:27 PM"
"C:\dev\Sleepy\Sleepy\bedtimes with sylvie.txt","bedtimes with sylvie.txt","-a----","4/06/2026 8:55:27 PM"
"C:\dev\Sleepy\Sleepy\index.html","index.html","-a----","9/06/2026 8:16:05 PM"
"C:\dev\Sleepy\Sleepy\library.json","library.json","-a----","4/06/2026 8:55:27 PM"
"C:\dev\Sleepy\Sleepy\QA-Recommendations.md","QA-Recommendations.md","-a----","4/06/2026 11:09:14 PM"
"C:\dev\Sleepy\Sleepy\README.md","README.md","-a----","9/06/2026 8:14:27 PM"
"C:\dev\Sleepy\Sleepy\Recommendation.html","Recommendation.html","-a----","4/06/2026 8:55:27 PM"
"C:\dev\Sleepy\Sleepy\sylvies_sleepy_stories.zip","sylvies_sleepy_stories.zip","-a----","4/06/2026 8:55:27 PM"
"C:\dev\Sleepy\Sleepy\sylvies_sleepy_stories_real_urls.zip","sylvies_sleepy_stories_real_urls.zip","-a----","4/06/2026 8:55:27 PM"
"C:\dev\Sleepy\Sleepy\.git\hooks","hooks","d-----","4/06/2026 8:55:27 PM"
"C:\dev\Sleepy\Sleepy\.git\info","info","d-----","4/06/2026 8:55:27 PM"
"C:\dev\Sleepy\Sleepy\.git\logs","logs","d-----","4/06/2026 8:55:27 PM"
"C:\dev\Sleepy\Sleepy\.git\objects","objects","d-----","9/06/2026 8:21:30 PM"
"C:\dev\Sleepy\Sleepy\.git\refs","refs","d-----","4/06/2026 8:55:27 PM"
"C:\dev\Sleepy\Sleepy\.git\COMMIT_EDITMSG","COMMIT_EDITMSG","-a----","9/06/2026 8:21:30 PM"
"C:\dev\Sleepy\Sleepy\.git\config","config","-a----","4/06/2026 10:07:17 PM"
"C:\dev\Sleepy\Sleepy\.git\description","description","-a----","4/06/2026 8:55:27 PM"
"C:\dev\Sleepy\Sleepy\.git\FETCH_HEAD","FETCH_HEAD","-a----","9/06/2026 8:11:25 PM"
"C:\dev\Sleepy\Sleepy\.git\HEAD","HEAD","-a----","4/06/2026 8:55:27 PM"
"C:\dev\Sleepy\Sleepy\.git\index","index","-a----","9/06/2026 8:21:30 PM"
"C:\dev\Sleepy\Sleepy\.git\packed-refs","packed-refs","-a----","4/06/2026 8:55:27 PM"
"C:\dev\Sleepy\Sleepy\docs\_Research","_Research","d-----","4/06/2026 11:12:46 PM"
"C:\dev\Sleepy\Sleepy\docs\content-and-safety.md","content-and-safety.md","-a----","4/06/2026 9:09:40 PM"
"C:\dev\Sleepy\Sleepy\docs\data-guide.md","data-guide.md","-a----","9/06/2026 8:14:27 PM"
"C:\dev\Sleepy\Sleepy\docs\QA Audit for Child Apps.docx","QA Audit for Child Apps.docx","-a----","4/06/2026 11:01:34 PM"
"C:\dev\Sleepy\Sleepy\docs\QA Audit for Child Apps.pdf","QA Audit for Child Apps.pdf","-a----","4/06/2026 11:01:39 PM"
"C:\dev\Sleepy\Sleepy\docs\QA Audit for Child Apps.txt","QA Audit for Child Apps.txt","-a----","4/06/2026 11:02:24 PM"
"C:\dev\Sleepy\Sleepy\docs\README.md","README.md","-a----","4/06/2026 9:13:46 PM"
"C:\dev\Sleepy\Sleepy\docs\ResearchImplementationRoadmap.md","ResearchImplementationRoadmap.md","-a----","4/06/2026 9:18:04 PM"
"C:\dev\Sleepy\Sleepy\docs\roadmap.md","roadmap.md","-a----","4/06/2026 9:09:40 PM"
"C:\dev\Sleepy\Sleepy\docs\status.md","status.md","-a----","4/06/2026 9:09:40 PM"
"C:\dev\Sleepy\Sleepy\docs\SylvieElias_AppDesign_Research.pdf","SylvieElias_AppDesign_Research.pdf","-a----","4/06/2026 9:05:19 PM"
"C:\dev\Sleepy\Sleepy\docs\SylvieElias_AppDesign_Research.txt","SylvieElias_AppDesign_Research.txt","-a----","4/06/2026 9:07:04 PM"
"C:\dev\Sleepy\Sleepy\docs\upgrades.md","upgrades.md","-a----","4/06/2026 9:18:46 PM"
"C:\dev\Sleepy\Sleepy\scripts\sync-library.mjs","sync-library.mjs","-a----","9/06/2026 8:19:22 PM"
"C:\dev\SunglassHut\interview","interview","d-----","9/06/2026 11:59:34 AM"
"C:\dev\SunglassHut\interview2","interview2","d-----","9/06/2026 12:00:30 PM"
"C:\dev\SunglassHut\interviewprep","interviewprep","d-----","9/06/2026 10:12:41 AM"
"C:\dev\SunglassHut\Sunglass Hut Interview Prep_files","Sunglass Hut Interview Prep_files","d-----","9/06/2026 10:07:07 AM"
"C:\dev\SunglassHut\app.js","app.js","-a----","9/06/2026 10:01:10 AM"
"C:\dev\SunglassHut\index.html","index.html","-a----","9/06/2026 10:01:10 AM"
"C:\dev\SunglassHut\interview.zip","interview.zip","-a----","9/06/2026 10:15:26 AM"
"C:\dev\SunglassHut\interviewprep.md","interviewprep.md","-a----","9/06/2026 9:56:58 AM"
"C:\dev\SunglassHut\interviewprep.zip","interviewprep.zip","-a----","9/06/2026 10:02:44 AM"
"C:\dev\SunglassHut\README.md","README.md","-a----","9/06/2026 10:02:34 AM"
"C:\dev\SunglassHut\script.js","script.js","-a----","9/06/2026 10:00:08 AM"
"C:\dev\SunglassHut\styles.css","styles.css","-a----","9/06/2026 10:01:45 AM"
"C:\dev\SunglassHut\Sunglass Hut Interview Prep.html","Sunglass Hut Interview Prep.html","-a----","9/06/2026 10:07:06 AM"
"C:\dev\SunglassHut\interview\.git",".git","d--h--","9/06/2026 8:25:51 PM"
"C:\dev\SunglassHut\interview\.vercel",".vercel","d-----","9/06/2026 11:56:37 AM"
"C:\dev\SunglassHut\interview\.gitignore",".gitignore","-a----","9/06/2026 11:56:37 AM"
"C:\dev\SunglassHut\interview\app.js","app.js","-a----","9/06/2026 8:15:20 PM"
"C:\dev\SunglassHut\interview\CUsersJoshAppDataLocalTempcodex-github-known-hosts","CUsersJoshAppDataLocalTempcodex-github-known-hosts","-a----","9/06/2026 11:59:34 AM"
"C:\dev\SunglassHut\interview\index.html","index.html","-a----","9/06/2026 10:14:47 AM"
"C:\dev\SunglassHut\interview\README.md","README.md","-a----","9/06/2026 10:17:48 AM"
"C:\dev\SunglassHut\interview\styles.css","styles.css","-a----","9/06/2026 10:14:47 AM"
"C:\dev\SunglassHut\interview\.git\hooks","hooks","d-----","9/06/2026 11:55:32 AM"
"C:\dev\SunglassHut\interview\.git\info","info","d-----","9/06/2026 11:55:32 AM"
"C:\dev\SunglassHut\interview\.git\logs","logs","d-----","9/06/2026 11:55:33 AM"
"C:\dev\SunglassHut\interview\.git\objects","objects","d-----","9/06/2026 8:21:30 PM"
"C:\dev\SunglassHut\interview\.git\refs","refs","d-----","9/06/2026 8:25:51 PM"
"C:\dev\SunglassHut\interview\.git\COMMIT_EDITMSG","COMMIT_EDITMSG","-a----","9/06/2026 8:21:30 PM"
"C:\dev\SunglassHut\interview\.git\config","config","-a----","9/06/2026 8:25:51 PM"
"C:\dev\SunglassHut\interview\.git\description","description","-a----","9/06/2026 11:55:32 AM"
"C:\dev\SunglassHut\interview\.git\FETCH_HEAD","FETCH_HEAD","-a----","9/06/2026 8:11:24 PM"
"C:\dev\SunglassHut\interview\.git\HEAD","HEAD","-a----","9/06/2026 11:55:32 AM"
"C:\dev\SunglassHut\interview\.git\index","index","-a----","9/06/2026 8:21:30 PM"
"C:\dev\SunglassHut\interview\.vercel\project.json","project.json","-a----","9/06/2026 11:56:37 AM"
"C:\dev\SunglassHut\interview\.vercel\README.txt","README.txt","-a----","9/06/2026 11:56:37 AM"
"C:\dev\SunglassHut\interview2\.git",".git","d--h--","9/06/2026 8:24:55 PM"
"C:\dev\SunglassHut\interview2\.vercel",".vercel","d-----","9/06/2026 12:00:30 PM"
"C:\dev\SunglassHut\interview2\.gitignore",".gitignore","-a----","9/06/2026 12:00:30 PM"
"C:\dev\SunglassHut\interview2\app.js","app.js","-a----","9/06/2026 8:15:20 PM"
"C:\dev\SunglassHut\interview2\deploy.bat","deploy.bat","-a----","9/06/2026 12:16:36 PM"
"C:\dev\SunglassHut\interview2\index.html","index.html","-a----","9/06/2026 8:15:20 PM"
"C:\dev\SunglassHut\interview2\README.md","README.md","-a----","9/06/2026 11:53:49 AM"
"C:\dev\SunglassHut\interview2\styles.css","styles.css","-a----","9/06/2026 11:53:49 AM"
"C:\dev\SunglassHut\interview2\vercel.json","vercel.json","-a----","9/06/2026 12:16:36 PM"
"C:\dev\SunglassHut\interview2\.git\hooks","hooks","d-----","9/06/2026 11:55:07 AM"
"C:\dev\SunglassHut\interview2\.git\info","info","d-----","9/06/2026 11:55:07 AM"
"C:\dev\SunglassHut\interview2\.git\logs","logs","d-----","9/06/2026 11:55:19 AM"
"C:\dev\SunglassHut\interview2\.git\objects","objects","d-----","9/06/2026 8:21:30 PM"
"C:\dev\SunglassHut\interview2\.git\refs","refs","d-----","9/06/2026 11:58:15 AM"
"C:\dev\SunglassHut\interview2\.git\COMMIT_EDITMSG","COMMIT_EDITMSG","-a----","9/06/2026 8:21:30 PM"
"C:\dev\SunglassHut\interview2\.git\config","config","-a----","9/06/2026 11:58:15 AM"
"C:\dev\SunglassHut\interview2\.git\description","description","-a----","9/06/2026 11:55:07 AM"
"C:\dev\SunglassHut\interview2\.git\FETCH_HEAD","FETCH_HEAD","-a----","9/06/2026 8:11:24 PM"
"C:\dev\SunglassHut\interview2\.git\HEAD","HEAD","-a----","9/06/2026 11:55:31 AM"
"C:\dev\SunglassHut\interview2\.git\index","index","-a----","9/06/2026 8:21:30 PM"
"C:\dev\SunglassHut\interview2\.vercel\project.json","project.json","-a----","9/06/2026 12:00:30 PM"
"C:\dev\SunglassHut\interview2\.vercel\README.txt","README.txt","-a----","9/06/2026 12:00:30 PM"
"C:\dev\SunglassHut\interviewprep\index.html","index.html","-a----","9/06/2026 10:12:39 AM"
"C:\dev\SunglassHut\interviewprep\README.md","README.md","-a----","9/06/2026 10:12:41 AM"
"C:\dev\SunglassHut\interviewprep\script.js","script.js","-a----","9/06/2026 10:12:41 AM"
"C:\dev\SunglassHut\interviewprep\styles.css","styles.css","-a----","9/06/2026 10:12:40 AM"
"C:\dev\SunglassHut\Sunglass Hut Interview Prep_files\script.js","script.js","-a----","9/06/2026 10:07:06 AM"
"C:\dev\SunglassHut\Sunglass Hut Interview Prep_files\styles.css","styles.css","-a----","9/06/2026 10:07:06 AM"
"C:\dev\SylvieApp\SylvieApp","SylvieApp","d-----","4/06/2026 11:04:04 PM"
"C:\dev\SylvieApp\SylvieApp\.git",".git","da-h--","9/06/2026 9:01:34 PM"
"C:\dev\SylvieApp\SylvieApp\dist","dist","d-----","9/06/2026 9:00:52 PM"
"C:\dev\SylvieApp\SylvieApp\docs","docs","d-----","4/06/2026 11:12:46 PM"
"C:\dev\SylvieApp\SylvieApp\node_modules","node_modules","d-----","4/06/2026 9:34:56 PM"
"C:\dev\SylvieApp\SylvieApp\public","public","d-----","4/06/2026 8:52:07 PM"
"C:\dev\SylvieApp\SylvieApp\src","src","d-----","4/06/2026 8:52:07 PM"
"C:\dev\SylvieApp\SylvieApp\todo","todo","d-----","4/06/2026 9:10:33 PM"
"C:\dev\SylvieApp\SylvieApp\.gitignore",".gitignore","-a----","4/06/2026 8:52:07 PM"
"C:\dev\SylvieApp\SylvieApp\eslint.config.js","eslint.config.js","-a----","4/06/2026 8:52:07 PM"
"C:\dev\SylvieApp\SylvieApp\index.html","index.html","-a----","4/06/2026 8:52:07 PM"
"C:\dev\SylvieApp\SylvieApp\package-lock.json","package-lock.json","-a----","4/06/2026 9:12:30 PM"
"C:\dev\SylvieApp\SylvieApp\package.json","package.json","-a----","4/06/2026 8:52:07 PM"
"C:\dev\SylvieApp\SylvieApp\postcss.config.js","postcss.config.js","-a----","4/06/2026 8:52:07 PM"
"C:\dev\SylvieApp\SylvieApp\progress.md","progress.md","-a----","4/06/2026 9:10:33 PM"
"C:\dev\SylvieApp\SylvieApp\QA-Recommendations.md","QA-Recommendations.md","-a----","4/06/2026 11:09:14 PM"
"C:\dev\SylvieApp\SylvieApp\README.md","README.md","-a----","4/06/2026 9:11:44 PM"
"C:\dev\SylvieApp\SylvieApp\tailwind.config.js","tailwind.config.js","-a----","4/06/2026 8:52:07 PM"
"C:\dev\SylvieApp\SylvieApp\vercel.json","vercel.json","-a----","4/06/2026 9:50:08 PM"
"C:\dev\SylvieApp\SylvieApp\vite.config.js","vite.config.js","-a----","4/06/2026 8:52:07 PM"
"C:\dev\SylvieApp\SylvieApp\.git\hooks","hooks","d-----","4/06/2026 8:52:06 PM"
"C:\dev\SylvieApp\SylvieApp\.git\info","info","d-----","4/06/2026 8:52:06 PM"
"C:\dev\SylvieApp\SylvieApp\.git\logs","logs","d-----","4/06/2026 8:52:07 PM"
"C:\dev\SylvieApp\SylvieApp\.git\objects","objects","d-----","9/06/2026 8:21:30 PM"
"C:\dev\SylvieApp\SylvieApp\.git\refs","refs","d-----","4/06/2026 8:52:07 PM"
"C:\dev\SylvieApp\SylvieApp\.git\COMMIT_EDITMSG","COMMIT_EDITMSG","-a----","9/06/2026 8:21:30 PM"
"C:\dev\SylvieApp\SylvieApp\.git\config","config","-a----","4/06/2026 9:34:03 PM"
"C:\dev\SylvieApp\SylvieApp\.git\description","description","-a----","4/06/2026 8:52:06 PM"
"C:\dev\SylvieApp\SylvieApp\.git\FETCH_HEAD","FETCH_HEAD","-a----","9/06/2026 8:11:25 PM"
"C:\dev\SylvieApp\SylvieApp\.git\HEAD","HEAD","-a----","4/06/2026 8:52:07 PM"
"C:\dev\SylvieApp\SylvieApp\.git\index","index","-a----","9/06/2026 8:21:30 PM"
"C:\dev\SylvieApp\SylvieApp\.git\packed-refs","packed-refs","-a----","4/06/2026 8:52:07 PM"
"C:\dev\SylvieApp\SylvieApp\docs\_Research","_Research","d-----","4/06/2026 11:12:46 PM"
"C:\dev\SylvieApp\SylvieApp\docs\child-ux-qa-audit.md","child-ux-qa-audit.md","-a----","4/06/2026 10:25:40 PM"
"C:\dev\SylvieApp\SylvieApp\docs\content-and-safety.md","content-and-safety.md","-a----","4/06/2026 9:10:32 PM"
"C:\dev\SylvieApp\SylvieApp\docs\development.md","development.md","-a----","4/06/2026 9:10:32 PM"
"C:\dev\SylvieApp\SylvieApp\docs\QA Audit for Child Apps.docx","QA Audit for Child Apps.docx","-a----","4/06/2026 11:01:34 PM"
"C:\dev\SylvieApp\SylvieApp\docs\QA Audit for Child Apps.pdf","QA Audit for Child Apps.pdf","-a----","4/06/2026 11:01:39 PM"
"C:\dev\SylvieApp\SylvieApp\docs\QA Audit for Child Apps.txt","QA Audit for Child Apps.txt","-a----","4/06/2026 11:02:24 PM"
"C:\dev\SylvieApp\SylvieApp\docs\qa-log.md","qa-log.md","-a----","4/06/2026 9:10:32 PM"
"C:\dev\SylvieApp\SylvieApp\docs\README.md","README.md","-a----","4/06/2026 9:13:46 PM"
"C:\dev\SylvieApp\SylvieApp\docs\ResearchImplementationRoadmap.md","ResearchImplementationRoadmap.md","-a----","4/06/2026 9:18:04 PM"
"C:\dev\SylvieApp\SylvieApp\docs\roadmap.md","roadmap.md","-a----","4/06/2026 9:10:32 PM"
"C:\dev\SylvieApp\SylvieApp\docs\status.md","status.md","-a----","4/06/2026 9:10:32 PM"
"C:\dev\SylvieApp\SylvieApp\docs\SylvieElias_AppDesign_Research.pdf","SylvieElias_AppDesign_Research.pdf","-a----","4/06/2026 9:05:19 PM"
"C:\dev\SylvieApp\SylvieApp\docs\SylvieElias_AppDesign_Research.txt","SylvieElias_AppDesign_Research.txt","-a----","4/06/2026 9:07:04 PM"
"C:\dev\SylvieApp\SylvieApp\docs\upgrades.md","upgrades.md","-a----","4/06/2026 9:18:46 PM"
"C:\dev\SylvieApp\SylvieApp\public\favicon.svg","favicon.svg","-a----","4/06/2026 8:52:07 PM"
"C:\dev\SylvieApp\SylvieApp\src\components","components","d-----","4/06/2026 8:52:07 PM"
"C:\dev\SylvieApp\SylvieApp\src\data","data","d-----","4/06/2026 8:52:07 PM"
"C:\dev\SylvieApp\SylvieApp\src\games","games","d-----","4/06/2026 8:52:07 PM"
"C:\dev\SylvieApp\SylvieApp\src\hooks","hooks","d-----","4/06/2026 8:52:07 PM"
"C:\dev\SylvieApp\SylvieApp\src\pages","pages","d-----","4/06/2026 10:17:24 PM"
"C:\dev\SylvieApp\SylvieApp\src\utils","utils","d-----","4/06/2026 8:52:07 PM"
"C:\dev\SylvieApp\SylvieApp\src\App.jsx","App.jsx","-a----","4/06/2026 10:11:43 PM"
"C:\dev\SylvieApp\SylvieApp\src\index.css","index.css","-a----","4/06/2026 10:25:02 PM"
"C:\dev\SylvieApp\SylvieApp\src\main.jsx","main.jsx","-a----","4/06/2026 8:52:07 PM"
"C:\dev\SylvieApp\SylvieApp\todo\todo.md","todo.md","-a----","4/06/2026 9:10:33 PM"
"C:\dev\SylviePhonetics\SylviePhonetics","SylviePhonetics","d-----","4/06/2026 11:03:53 PM"
"C:\dev\SylviePhonetics\SylviePhonetics\.git",".git","da-h--","9/06/2026 8:24:55 PM"
"C:\dev\SylviePhonetics\SylviePhonetics\content","content","d-----","4/06/2026 8:53:38 PM"
"C:\dev\SylviePhonetics\SylviePhonetics\docs","docs","d-----","4/06/2026 11:12:47 PM"
"C:\dev\SylviePhonetics\SylviePhonetics\scripts","scripts","d-----","9/06/2026 8:14:27 PM"
"C:\dev\SylviePhonetics\SylviePhonetics\.gitignore",".gitignore","-a----","4/06/2026 8:53:38 PM"
"C:\dev\SylviePhonetics\SylviePhonetics\.nojekyll",".nojekyll","-a----","4/06/2026 8:53:38 PM"
"C:\dev\SylviePhonetics\SylviePhonetics\CONTRIBUTING.md","CONTRIBUTING.md","-a----","4/06/2026 9:11:23 PM"
"C:\dev\SylviePhonetics\SylviePhonetics\eylf_sylvie_phonics_darkmode_report.pdf","eylf_sylvie_phonics_darkmode_report.pdf","-a----","4/06/2026 8:53:38 PM"
"C:\dev\SylviePhonetics\SylviePhonetics\index.html","index.html","-a----","4/06/2026 9:36:39 PM"
"C:\dev\SylviePhonetics\SylviePhonetics\QA-Recommendations.md","QA-Recommendations.md","-a----","4/06/2026 11:09:14 PM"
"C:\dev\SylviePhonetics\SylviePhonetics\README.md","README.md","-a----","4/06/2026 9:11:44 PM"
"C:\dev\SylviePhonetics\SylviePhonetics\suggestions.md","suggestions.md","-a----","4/06/2026 9:12:08 PM"
"C:\dev\SylviePhonetics\SylviePhonetics\vercel.json","vercel.json","-a----","4/06/2026 8:53:38 PM"
"C:\dev\SylviePhonetics\SylviePhonetics\.git\hooks","hooks","d-----","4/06/2026 8:53:37 PM"
"C:\dev\SylviePhonetics\SylviePhonetics\.git\info","info","d-----","4/06/2026 8:53:37 PM"
"C:\dev\SylviePhonetics\SylviePhonetics\.git\logs","logs","d-----","4/06/2026 8:53:38 PM"
"C:\dev\SylviePhonetics\SylviePhonetics\.git\objects","objects","d-----","9/06/2026 8:21:30 PM"
"C:\dev\SylviePhonetics\SylviePhonetics\.git\refs","refs","d-----","4/06/2026 8:53:38 PM"
"C:\dev\SylviePhonetics\SylviePhonetics\.git\COMMIT_EDITMSG","COMMIT_EDITMSG","-a----","9/06/2026 8:21:30 PM"
"C:\dev\SylviePhonetics\SylviePhonetics\.git\config","config","-a----","4/06/2026 9:34:03 PM"
"C:\dev\SylviePhonetics\SylviePhonetics\.git\description","description","-a----","4/06/2026 8:53:37 PM"
"C:\dev\SylviePhonetics\SylviePhonetics\.git\FETCH_HEAD","FETCH_HEAD","-a----","9/06/2026 8:11:25 PM"
"C:\dev\SylviePhonetics\SylviePhonetics\.git\HEAD","HEAD","-a----","4/06/2026 8:53:38 PM"
"C:\dev\SylviePhonetics\SylviePhonetics\.git\index","index","-a----","9/06/2026 8:21:30 PM"
"C:\dev\SylviePhonetics\SylviePhonetics\.git\packed-refs","packed-refs","-a----","4/06/2026 8:53:38 PM"
"C:\dev\SylviePhonetics\SylviePhonetics\content\bundle.example.json","bundle.example.json","-a----","4/06/2026 8:53:38 PM"
"C:\dev\SylviePhonetics\SylviePhonetics\content\Dggd","Dggd","-a----","4/06/2026 8:53:38 PM"
